mechanism,missing_rate,repetition,method,variable,metric,value,note
MAR,0.2,5,mice,smoking_status,pfc,0.441747572815534,
MAR,0.2,5,mice,systolic_bp,nrmse,1.2667293486462725,
MAR,0.2,5,mice,systolic_bp,rmse,25.171254235754574,
MAR,0.2,6,mice,age,nrmse,1.2885991825705216,
MAR,0.2,6,mice,age,rmse,21.00894064093809,
MAR,0.2,6,mice,bmi,nrmse,1.34941392552565,
MAR,0.2,6,mice,bmi,rmse,11.670807252948867,
MAR,0.2,6,mice,income_ratio,nrmse,1.375610854951869,
MAR,0.2,6,mice,income_ratio,rmse,1.985941318707155,
MAR,0.2,6,mice,sex,pfc,0.4708994708994709,
MAR,0.2,6,mice,smoking_status,pfc,0.4344262295081967,
MAR,0.2,6,mice,systolic_bp,nrmse,1.387447945847396,
MAR,0.2,6,mice,systolic_bp,rmse,25.642082096994475,
MAR,0.2,7,mice,age,nrmse,1.200947001885025,
MAR,0.2,7,mice,age,rmse,20.207488527587802,
MAR,0.2,7,mice,bmi,nrmse,1.2034245170349045,
MAR,0.2,7,mice,bmi,rmse,11.087463724939616,
MAR,0.2,7,mice,income_ratio,nrmse,1.4038220941644628,
MAR,0.2,7,mice,income_ratio,rmse,2.1299233659860968,
MAR,0.2,7,mice,sex,pfc,0.4803921568627451,
MAR,0.2,7,mice,smoking_status,pfc,0.4238095238095238,
MAR,0.2,7,mice,systolic_bp,nrmse,1.189503400205438,
MAR,0.2,7,mice,systolic_bp,rmse,26.934022182472575,
MAR,0.2,8,mice,age,nrmse,1.0895378099440436,
MAR,0.2,8,mice,age,rmse,19.67044662909908,
MAR,0.2,8,mice,bmi,nrmse,1.2479532777934588,
MAR,0.2,8,mice,bmi,rmse,10.491249100669933,
MAR,0.2,8,mice,income_ratio,nrmse,1.3529149631523498,
MAR,0.2,8,mice,income_ratio,rmse,1.994283670271848,
MAR,0.2,8,mice,sex,pfc,0.48205128205128206,
MAR,0.2,8,mice,smoking_status,pfc,0.5186915887850467,
MAR,0.2,8,mice,systolic_bp,nrmse,1.3928439496838498,
MAR,0.2,8,mice,systolic_bp,rmse,24.41540963829393,
MAR,0.3,1,mice,age,nrmse,1.287550854566362,
MAR,0.3,1,mice,age,rmse,21.45306068955291,
MAR,0.3,1,mice,bmi,nrmse,1.327479347792197,
MAR,0.3,1,mice,bmi,rmse,10.8808875260729,
MAR,0.3,1,mice,income_ratio,nrmse,1.4652921717955585,
MAR,0.3,1,mice,income_ratio,rmse,2.230631969431723,
MAR,0.3,1,mice,sex,pfc,0.5034722222222222,
MAR,0.3,1,mice,smoking_status,pfc,0.47720364741641336,
MAR,0.3,1,mice,systolic_bp,nrmse,1.336279290833413,
MAR,0.3,1,mice,systolic_bp,rmse,25.36052475051654,
MAR,0.3,2,mice,age,nrmse,1.239516689175667,
MAR,0.3,2,mice,age,rmse,20.604228851751344,
MAR,0.3,2,mice,bmi,nrmse,1.3722400001186335,
MAR,0.3,2,mice,bmi,rmse,11.76143550710173,
MAR,0.3,2,mice,income_ratio,nrmse,1.4796959750447087,
MAR,0.3,2,mice,income_ratio,rmse,2.197183065385948,
MAR,0.3,2,mice,sex,pfc,0.4873417721518987,
MAR,0.3,2,mice,smoking_status,pfc,0.4368932038834951,
MAR,0.3,2,mice,systolic_bp,nrmse,1.3926940129110361,
MAR,0.3,2,mice,systolic_bp,rmse,25.9493198252126,
MAR,0.3,3,mice,age,nrmse,1.3078364613378666,
MAR,0.3,3,mice,age,rmse,22.09788828523365,
MAR,0.3,3,mice,bmi,nrmse,1.3302128192908467,
MAR,0.3,3,mice,bmi,rmse,10.822234432996897,
MAR,0.3,3,mice,income_ratio,nrmse,1.3378814469527909,
MAR,0.3,3,mice,income_ratio,rmse,2.116372682996389,
MAR,0.3,3,mice,sex,pfc,0.4756944444444444,
MAR,0.3,3,mice,smoking_status,pfc,0.47904191616766467,
MAR,0.3,3,mice,systolic_bp,nrmse,1.3570730933648774,
MAR,0.3,3,mice,systolic_bp,rmse,26.350597015695946,
MAR,0.3,4,mice,age,nrmse,1.361071345592557,
MAR,0.3,4,mice,age,rmse,22.443633098646632,
MAR,0.3,4,mice,bmi,nrmse,1.3376293343494003,
MAR,0.3,4,mice,bmi,rmse,11.36741676610945,
MAR,0.3,4,mice,income_ratio,nrmse,1.4595271486369075,
MAR,0.3,4,mice,income_ratio,rmse,2.15364200792636,
MAR,0.3,4,mice,sex,pfc,0.4639175257731959,
MAR,0.3,4,mice,smoking_status,pfc,0.517799352750809,
MAR,0.3,4,mice,systolic_bp,nrmse,1.3977759326702426,
MAR,0.3,4,mice,systolic_bp,rmse,26.75048632302818,
MAR,0.3,5,mice,age,nrmse,1.3236293885590693,
MAR,0.3,5,mice,age,rmse,21.349953461787987,
MAR,0.3,5,mice,bmi,nrmse,1.2155744569888287,
MAR,0.3,5,mice,bmi,rmse,9.99562445527167,
MAR,0.3,5,mice,income_ratio,nrmse,1.3885844895635149,
MAR,0.3,5,mice,income_ratio,rmse,2.1047336787633966,
MAR,0.3,5,mice,sex,pfc,0.43197278911564624,
MAR,0.3,5,mice,smoking_status,pfc,0.4875444839857651,
MAR,0.3,5,mice,systolic_bp,nrmse,1.2941429191326383,
MAR,0.3,5,mice,systolic_bp,rmse,26.839545525462547,
MAR,0.3,6,mice,age,nrmse,1.2357164227543211,
MAR,0.3,6,mice,age,rmse,20.78358094367054,
MAR,0.3,6,mice,bmi,nrmse,1.317291386875687,
MAR,0.3,6,mice,bmi,rmse,10.517453027316936,
MAR,0.3,6,mice,income_ratio,nrmse,1.5166950036850213,
MAR,0.3,6,mice,income_ratio,rmse,2.224948471071798,
MAR,0.3,6,mice,sex,pfc,0.4883720930232558,
MAR,0.3,6,mice,smoking_status,pfc,0.4570552147239264,
MAR,0.3,6,mice,systolic_bp,nrmse,1.2777294937534884,
MAR,0.3,6,mice,systolic_bp,rmse,25.40972726666072,
MAR,0.3,7,mice,age,nrmse,1.304465336614569,
MAR,0.3,7,mice,age,rmse,20.90092322241522,
MAR,0.3,7,mice,bmi,nrmse,1.3957748067625977,
MAR,0.3,7,mice,bmi,rmse,11.276308147972397,
MAR,0.3,7,mice,income_ratio,nrmse,1.4891625270773285,
MAR,0.3,7,mice,income_ratio,rmse,2.213840676412948,
MAR,0.3,7,mice,sex,pfc,0.4950166112956811,
MAR,0.3,7,mice,smoking_status,pfc,0.45808383233532934,
MAR,0.3,7,mice,systolic_bp,nrmse,1.3896903550109163,
MAR,0.3,7,mice,systolic_bp,rmse,27.76633097480594,
MAR,0.3,8,mice,age,nrmse,1.3176831366253667,
MAR,0.3,8,mice,age,rmse,21.207384670368057,
MAR,0.3,8,mice,bmi,nrmse,1.350886319649077,
MAR,0.3,8,mice,bmi,rmse,10.035832626540586,
MAR,0.3,8,mice,income_ratio,nrmse,1.4742872560333447,
MAR,0.3,8,mice,income_ratio,rmse,2.2503465925223316,
MAR,0.3,8,mice,sex,pfc,0.4664310954063604,
MAR,0.3,8,mice,smoking_status,pfc,0.501577287066246,
MAR,0.3,8,mice,systolic_bp,nrmse,1.2110819155369141,
MAR,0.3,8,mice,systolic_bp,rmse,25.10710083513586,
MCAR,0.1,1,mice,age,nrmse,1.0943205424747107,
MCAR,0.1,1,mice,age,rmse,18.537056103372826,
MCAR,0.1,1,mice,bmi,nrmse,1.4668520107456076,
MCAR,0.1,1,mice,bmi,rmse,9.869375586534597,
MCAR,0.1,1,mice,income_ratio,nrmse,1.2998756510204923,
MCAR,0.1,1,mice,income_ratio,rmse,2.0683072908794164,
MCAR,0.1,1,mice,sex,pfc,0.4639175257731959,
MCAR,0.1,1,mice,smoking_status,pfc,0.35051546391752575,
MCAR,0.1,1,mice,systolic_bp,nrmse,1.4488459827920965,
MCAR,0.1,1,mice,systolic_bp,rmse,26.217474113064814,
MCAR,0.1,2,mice,age,nrmse,1.099034671731761,
MCAR,0.1,2,mice,age,rmse,18.321999131478886,
MCAR,0.1,2,mice,bmi,nrmse,1.600123545413775,
MCAR,0.1,2,mice,bmi,rmse,9.123304788588767,
MCAR,0.1,2,mice,income_ratio,nrmse,1.2981658547376136,
MCAR,0.1,2,mice,income_ratio,rmse,2.0983666787400628,
MCAR,0.1,2,mice,sex,pfc,0.375,
MCAR,0.1,2,mice,smoking_status,pfc,0.3838383838383838,
MCAR,0.1,2,mice,systolic_bp,nrmse,1.0930079430176067,
MCAR,0.1,2,mice,systolic_bp,rmse,23.401522780293103,
MCAR,0.1,3,mice,age,nrmse,1.1707274492491004,
MCAR,0.1,3,mice,age,rmse,19.406184581210187,
MCAR,0.1,3,mice,bmi,nrmse,1.2705292448022456,
MCAR,0.1,3,mice,bmi,rmse,9.473242094946887,
MCAR,0.1,3,mice,income_ratio,nrmse,1.3352758643268947,
MCAR,0.1,3,mice,income_ratio,rmse,1.9856022301096,
MCAR,0.1,3,mice,sex,pfc,0.580952380952381,
MCAR,0.1,3,mice,smoking_status,pfc,0.4563106796116505,
MCAR,0.1,3,mice,systolic_bp,nrmse,1.210338803602238,
MCAR,0.1,3,mice,systolic_bp,rmse,20.839684566475327,
MCAR,0.1,4,mice,age,nrmse,1.2986043647249643,
MCAR,0.1,4,mice,age,rmse,21.825308383193704,
MCAR,0.1,4,mice,bmi,nrmse,1.4805925512197742,
MCAR,0.1,4,mice,bmi,rmse,10.984042971510991,
MCAR,0.1,4,mice,income_ratio,nrmse,1.2539848476556885,
MCAR,0.1,4,mice,income_ratio,rmse,1.8842985037047155,
MCAR,0.1,4,mice,sex,pfc,0.5242718446601942,
MCAR,0.1,4,mice,smoking_status,pfc,0.3853211009174312,
MCAR,0.1,4,mice,systolic_bp,nrmse,1.2616525885924095,
MCAR,0.1,4,mice,systolic_bp,rmse,23.885890261310273,
MCAR,0.1,5,mice,age,nrmse,1.3891817636795671,
MCAR,0.1,5,mice,age,rmse,22.896782006706232,
MCAR,0.1,5,mice,bmi,nrmse,1.1450898174482893,
MCAR,0.1,5,mice,bmi,rmse,9.514091556440368,
MCAR,0.1,5,mice,income_ratio,nrmse,1.2884740966111483,
MCAR,0.1,5,mice,income_ratio,rmse,2.038614036793438,
MCAR,0.1,5,mice,sex,pfc,0.4787234042553192,
MCAR,0.1,5,mice,smoking_status,pfc,0.44339622641509435,
MCAR,0.1,5,mice,systolic_bp,nrmse,1.177563410065375,
MCAR,0.1,5,mice,systolic_bp,rmse,23.391397733412756,
MCAR,0.1,6,mice,age,nrmse,1.2187671772935225,
MCAR,0.1,6,mice,age,rmse,19.734234213670415,
MCAR,0.1,6,mice,bmi,nrmse,1.348849150802054,
MCAR,0.1,6,mice,bmi,rmse,12.98968899558493,
MCAR,0.1,6,mice,income_ratio,nrmse,1.3034203798364132,
MCAR,0.1,6,mice,income_ratio,rmse,1.9864370762912467,
MCAR,0.1,6,mice,sex,pfc,0.5673076923076923,
MCAR,0.1,6,mice,smoking_status,pfc,0.43,
MCAR,0.1,6,mice,systolic_bp,nrmse,1.0948271121112583,
MCAR,0.1,6,mice,systolic_bp,rmse,24.361723866417833,
MCAR,0.1,7,mice,age,nrmse,1.1108511520008986,
MCAR,0.1,7,mice,age,rmse,19.837259234394864,
MCAR,0.1,7,mice,bmi,nrmse,1.2251534433446185,
MCAR,0.1,7,mice,bmi,rmse,9.549404904004152,
MCAR,0.1,7,mice,income_ratio,nrmse,1.4872727201171005,
MCAR,0.1,7,mice,income_ratio,rmse,2.2794194017312313,
MCAR,0.1,7,mice,sex,pfc,0.44144144144144143,
MCAR,0.1,7,mice,smoking_status,pfc,0.4473684210526316,
MCAR,0.1,7,mice,systolic_bp,nrmse,1.0198571043811298,
MCAR,0.1,7,mice,systolic_bp,rmse,19.861604500476155,
MCAR,0.1,8,mice,age,nrmse,1.13689437963171,
MCAR,0.1,8,mice,age,rmse,19.413590600401566,
MCAR,0.1,8,mice,bmi,nrmse,1.3966632123112581,
MCAR,0.1,8,mice,bmi,rmse,8.744254065766082,
MCAR,0.1,8,mice,income_ratio,nrmse,1.2662749862013662,
MCAR,0.1,8,mice,income_ratio,rmse,2.069640254806068,
MCAR,0.1,8,mice,sex,pfc,0.4536082474226804,
MCAR,0.1,8,mice,smoking_status,pfc,0.4827586206896552,
MCAR,0.1,8,mice,systolic_bp,nrmse,1.321364701752278,
MCAR,0.1,8,mice,systolic_bp,rmse,26.08788955916853,
MCAR,0.2,1,mice,age,nrmse,1.2261124487841446,
MCAR,0.2,1,mice,age,rmse,21.056153664495735,
MCAR,0.2,1,mice,bmi,nrmse,1.3563301178416456,
MCAR,0.2,1,mice,bmi,rmse,9.479079457859875,
MCAR,0.2,1,mice,income_ratio,nrmse,1.4061847943464394,
MCAR,0.2,1,mice,income_ratio,rmse,2.101017932974348,
MCAR,0.2,1,mice,sex,pfc,0.5326633165829145,
MCAR,0.2,1,mice,smoking_status,pfc,0.45544554455445546,
MCAR,0.2,1,mice,systolic_bp,nrmse,1.2875350853692746,
MCAR,0.2,1,mice,systolic_bp,rmse,24.603125763077298,
MCAR,0.2,2,mice,age,nrmse,1.34549116996868,
MCAR,0.2,2,mice,age,rmse,21.839864821730743,
MCAR,0.2,2,mice,bmi,nrmse,1.2872776911576809,
MCAR,0.2,2,mice,bmi,rmse,10.56490943268113,
MCAR,0.2,2,mice,income_ratio,nrmse,1.3510826169408303,
MCAR,0.2,2,mice,income_ratio,rmse,2.219574673635374,
MCAR,0.2,2,mice,sex,pfc,0.4029126213592233,
MCAR,0.2,2,mice,smoking_status,pfc,0.4,
MCAR,0.2,2,mice,systolic_bp,nrmse,1.1488523852418946,
MCAR,0.2,2,mice,systolic_bp,rmse,23.044261365021214,
MCAR,0.2,3,mice,age,nrmse,1.321370043758759,
MCAR,0.2,3,mice,age,rmse,22.273045181713854,
MCAR,0.2,3,mice,bmi,nrmse,1.294203995054551,
MCAR,0.2,3,mice,bmi,rmse,9.65093176180247,
MCAR,0.2,3,mice,income_ratio,nrmse,1.3905029647911882,
MCAR,0.2,3,mice,income_ratio,rmse,2.1280272554645534,
MCAR,0.2,3,mice,sex,pfc,0.43523316062176165,
MCAR,0.2,3,mice,smoking_status,pfc,0.4788732394366197,
MCAR,0.2,3,mice,systolic_bp,nrmse,1.103168060426947,
MCAR,0.2,3,mice,systolic_bp,rmse,23.195842083164187,
MCAR,0.2,4,mice,age,nrmse,1.2548123419879758,
MCAR,0.2,4,mice,age,rmse,20.873486508592432,
MCAR,0.2,4,mice,bmi,nrmse,1.3238150720481212,
MCAR,0.2,4,mice,bmi,rmse,10.291904609575957,
MCAR,0.2,4,mice,income_ratio,nrmse,1.463122526579335,
MCAR,0.2,4,mice,income_ratio,rmse,2.1547433141792087,
MCAR,0.2,4,mice,sex,pfc,0.5133689839572193,
MCAR,0.2,4,mice,smoking_status,pfc,0.4444444444444444,
MCAR,0.2,4,mice,systolic_bp,nrmse,1.271060209936588,
MCAR,0.2,4,mice,systolic_bp,rmse,24.216338172456155,
MCAR,0.2,5,mice,age,nrmse,1.2979461682666982,
MCAR,0.2,5,mice,age,rmse,22.036333633342913,
MCAR,0.2,5,mice,bmi,nrmse,1.3529793553451406,
MCAR,0.2,5,mice,bmi,rmse,11.229749242135245,
MCAR,0.2,5,mice,income_ratio,nrmse,1.4234825900989718,
MCAR,0.2,5,mice,income_ratio,rmse,2.200644323122936,
MCAR,0.2,5,mice,sex,pfc,0.4519230769230769,
MCAR,0.2,5,mice,smoking_status,pfc,0.4494949494949495,
MCAR,0.2,5,mice,systolic_bp,nrmse,1.2657017393990406,
MCAR,0.2,5,mice,systolic_bp,rmse,28.984618192887048,
MCAR,0.2,6,mice,age,nrmse,1.1765535522346797,
MCAR,0.2,6,mice,age,rmse,20.435339311680274,
MCAR,0.2,6,mice,bmi,nrmse,1.3221750625995978,
MCAR,0.2,6,mice,bmi,rmse,10.29128091944647,
MCAR,0.2,6,mice,income_ratio,nrmse,1.3790479856902662,
MCAR,0.2,6,mice,income_ratio,rmse,2.133733443511677,
MCAR,0.2,6,mice,sex,pfc,0.470873786407767,
MCAR,0.2,6,mice,smoking_status,pfc,0.5,
MCAR,0.2,6,mice,systolic_bp,nrmse,1.2911912435050894,
MCAR,0.2,6,mice,systolic_bp,rmse,24.074438389401987,
MCAR,0.2,7,mice,age,nrmse,1.1873859496642436,
MCAR,0.2,7,mice,age,rmse,20.793335247085167,
MCAR,0.2,7,mice,bmi,nrmse,1.4144814392331744,
MCAR,0.2,7,mice,bmi,rmse,10.42849357581763,
MCAR,0.2,7,mice,income_ratio,nrmse,1.3958964346479432,
MCAR,0.2,7,mice,income_ratio,rmse,2.140442940117652,
MCAR,0.2,7,mice,sex,pfc,0.48514851485148514,
MCAR,0.2,7,mice,smoking_status,pfc,0.4174757281553398,
MCAR,0.2,7,mice,systolic_bp,nrmse,1.2872627608021243,
MCAR,0.2,7,mice,systolic_bp,rmse,25.088274849758022,
MCAR,0.2,8,mice,age,nrmse,1.3379502426803362,
MCAR,0.2,8,mice,age,rmse,21.6750952961587,
MCAR,0.2,8,mice,bmi,nrmse,1.4395391432288258,
MCAR,0.2,8,mice,bmi,rmse,11.134025310185132,
MCAR,0.2,8,mice,income_ratio,nrmse,1.420923384000239,
MCAR,0.2,8,mice,income_ratio,rmse,2.2399906135334473,
MCAR,0.2,8,mice,sex,pfc,0.5352941176470588,
MCAR,0.2,8,mice,smoking_status,pfc,0.49230769230769234,
MCAR,0.2,8,mice,systolic_bp,nrmse,1.4312522005495336,
MCAR,0.2,8,mice,systolic_bp,rmse,25.852860003689546,
MCAR,0.3,1,mice,age,nrmse,1.3456627227678855,
MCAR,0.3,1,mice,age,rmse,23.164570262282908,
MCAR,0.3,1,mice,bmi,nrmse,1.3353332217450862,
MCAR,0.3,1,mice,bmi,rmse,10.582128015353685,
MCAR,0.3,1,mice,income_ratio,nrmse,1.3569356773996275,
MCAR,0.3,1,mice,income_ratio,rmse,2.1020118798945133,
MCAR,0.3,1,mice,sex,pfc,0.4576271186440678,
MCAR,0.3,1,mice,smoking_status,pfc,0.43097643097643096,
MCAR,0.3,1,mice,systolic_bp,nrmse,1.315777433236276,
MCAR,0.3,1,mice,systolic_bp,rmse,26.333614145764447,
MCAR,0.3,2,mice,age,nrmse,1.3309084528569346,
MCAR,0.3,2,mice,age,rmse,22.216457585635048,
MCAR,0.3,2,mice,bmi,nrmse,1.3771095693132411,
MCAR,0.3,2,mice,bmi,rmse,9.923573332842746,
MCAR,0.3,2,mice,income_ratio,nrmse,1.3512673516774483,
MCAR,0.3,2,mice,income_ratio,rmse,2.179714955707648,
MCAR,0.3,2,mice,sex,pfc,0.4517241379310345,
MCAR,0.3,2,mice,smoking_status,pfc,0.4528985507246377,
MCAR,0.3,2,mice,systolic_bp,nrmse,1.3846870667697728,
MCAR,0.3,2,mice,systolic_bp,rmse,26.165617336874114,
MCAR,0.3,3,mice,age,nrmse,1.196698579051092,
MCAR,0.3,3,mice,age,rmse,21.202795297509564,
MCAR,0.3,3,mice,bmi,nrmse,1.395532576601199,
MCAR,0.3,3,mice,bmi,rmse,10.135302897340903,
MCAR,0.3,3,mice,income_ratio,nrmse,1.4382452913759338,
MCAR,0.3,3,mice,income_ratio,rmse,2.2436703169646095,
MCAR,0.3,3,mice,sex,pfc,0.5878378378378378,
MCAR,0.3,3,mice,smoking_status,pfc,0.48986486486486486,
MCAR,0.3,3,mice,systolic_bp,nrmse,1.2907891285799207,
MCAR,0.3,3,mice,systolic_bp,rmse,25.69227285941806,
MCAR,0.3,4,mice,age,nrmse,1.1956740102045764,
MCAR,0.3,4,mice,age,rmse,20.610015217673354,
MCAR,0.3,4,mice,bmi,nrmse,1.281615797538364,
MCAR,0.3,4,mice,bmi,rmse,10.01414594316765,
MCAR,0.3,4,mice,income_ratio,nrmse,1.3254867670893353,
MCAR,0.3,4,mice,income_ratio,rmse,2.1431333781852517,
MCAR,0.3,4,mice,sex,pfc,0.5,
MCAR,0.3,4,mice,smoking_status,pfc,0.4295774647887324,
MCAR,0.3,4,mice,systolic_bp,nrmse,1.2270690832399371,
MCAR,0.3,4,mice,systolic_bp,rmse,27.367344748610616,
MCAR,0.3,5,mice,age,nrmse,1.3165773596042796,
MCAR,0.3,5,mice,age,rmse,22.08317610006918,
MCAR,0.3,5,mice,bmi,nrmse,1.277904353476182,
MCAR,0.3,5,mice,bmi,rmse,9.976945463891926,
MCAR,0.3,5,mice,income_ratio,nrmse,1.4841729491247369,
MCAR,0.3,5,mice,income_ratio,rmse,2.1995578471881654,
MCAR,0.3,5,mice,sex,pfc,0.4583333333333333,
MCAR,0.3,5,mice,smoking_status,pfc,0.46236559139784944,
MCAR,0.3,5,mice,systolic_bp,nrmse,1.2094341655578087,
MCAR,0.3,5,mice,systolic_bp,rmse,24.34703617273663,
MCAR,0.3,6,mice,age,nrmse,1.1529646768386808,
MCAR,0.3,6,mice,age,rmse,19.888535545732022,
MCAR,0.3,6,mice,bmi,nrmse,1.491459447166361,
MCAR,0.3,6,mice,bmi,rmse,10.348928351341574,
MCAR,0.3,6,mice,income_ratio,nrmse,1.3315977921644602,
MCAR,0.3,6,mice,income_ratio,rmse,2.126767433527243,
MCAR,0.3,6,mice,sex,pfc,0.547945205479452,
MCAR,0.3,6,mice,smoking_status,pfc,0.4934640522875817,
MCAR,0.3,6,mice,systolic_bp,nrmse,1.3579789447173318,
MCAR,0.3,6,mice,systolic_bp,rmse,24.817976953349387,
MCAR,0.3,7,mice,age,nrmse,1.2820218228855065,
MCAR,0.3,7,mice,age,rmse,22.355198544427743,
MCAR,0.3,7,mice,bmi,nrmse,1.465071518248863,
MCAR,0.3,7,mice,bmi,rmse,10.410254436655112,
MCAR,0.3,7,mice,income_ratio,nrmse,1.2950442783698897,
MCAR,0.3,7,mice,income_ratio,rmse,2.0508772842701086,
MCAR,0.3,7,mice,sex,pfc,0.47840531561461797,
MCAR,0.3,7,mice,smoking_status,pfc,0.45,
MCAR,0.3,7,mice,systolic_bp,nrmse,1.2870953555630031,
MCAR,0.3,7,mice,systolic_bp,rmse,26.184778459074643,
MCAR,0.3,8,mice,age,nrmse,1.2920600920856953,
MCAR,0.3,8,mice,age,rmse,21.902998080654065,
MCAR,0.3,8,mice,bmi,nrmse,1.3809399632852564,
MCAR,0.3,8,mice,bmi,rmse,10.409234958141406,
MCAR,0.3,8,mice,income_ratio,nrmse,1.3967874870019046,
MCAR,0.3,8,mice,income_ratio,rmse,2.0889601902044457,
MCAR,0.3,8,mice,sex,pfc,0.46534653465346537,
MCAR,0.3,8,mice,smoking_status,pfc,0.450920245398773,
MCAR,0.3,8,mice,systolic_bp,nrmse,1.2832203568877347,
MCAR,0.3,8,mice,systolic_bp,rmse,24.071466696807427,
MAR,0.1,1,missforest,age,nrmse,0.8845021490045096,
MAR,0.1,1,missforest,age,rmse,15.179071203018493,
MAR,0.1,1,missforest,bmi,nrmse,0.9941157836483819,
MAR,0.1,1,missforest,bmi,rmse,8.682991826402104,
MAR,0.1,1,missforest,income_ratio,nrmse,1.0190774224854668,
MAR,0.1,1,missforest,income_ratio,rmse,1.5912869311481999,
MAR,0.1,1,missforest,sex,pfc,0.4065934065934066,
MAR,0.1,1,missforest,smoking_status,pfc,0.47368421052631576,
MAR,0.1,1,missforest,systolic_bp,nrmse,1.0046868514151188,
MAR,0.1,1,missforest,systolic_bp,rmse,20.345052185033218,
MAR,0.1,2,missforest,age,nrmse,0.9649103211008996,
MAR,0.1,2,missforest,age,rmse,14.639407776861956,
MAR,0.1,2,missforest,bmi,nrmse,0.9923143207446694,
MAR,0.1,2,missforest,bmi,rmse,9.359397574332004,
MAR,0.1,2,missforest,income_ratio,nrmse,0.9549264896063566,
MAR,0.1,2,missforest,income_ratio,rmse,1.509399231435333,
MAR,0.1,2,missforest,sex,pfc,0.4166666666666667,
MAR,0.1,2,missforest,smoking_status,pfc,0.41346153846153844,
MAR,0.1,2,missforest,systolic_bp,nrmse,0.8830348969176023,
MAR,0.1,2,missforest,systolic_bp,rmse,16.663773699012435,
MAR,0.1,3,missforest,age,nrmse,0.9451851503657167,
MAR,0.1,3,missforest,age,rmse,15.32153404071722,
MAR,0.1,3,missforest,bmi,nrmse,1.0213658752436572,
MAR,0.1,3,missforest,bmi,rmse,9.558778971466108,
MAR,0.1,3,missforest,income_ratio,nrmse,0.9727326721544451,
MAR,0.1,3,missforest,income_ratio,rmse,1.6060932507866792,
MAR,0.1,3,missforest,sex,pfc,0.42857142857142855,
MAR,0.1,3,missforest,smoking_status,pfc,0.4375,
MAR,0.1,3,missforest,systolic_bp,nrmse,0.9328384672976996,
MAR,0.1,3,missforest,systolic_bp,rmse,17.409778777103295,
MAR,0.1,4,missforest,age,nrmse,0.8180445895182306,
MAR,0.1,4,missforest,age,rmse,13.715820960344448,
MAR,0.1,4,missforest,bmi,nrmse,0.9322806536606817,
MAR,0.1,4,missforest,bmi,rmse,7.61011936141506,
MAR,0.1,4,missforest,income_ratio,nrmse,0.9414715313991027,
MAR,0.1,4,missforest,income_ratio,rmse,1.365796682237343,
MAR,0.1,4,missforest,sex,pfc,0.3838383838383838,
MAR,0.1,4,missforest,smoking_status,pfc,0.4326923076923077,
MAR,0.1,4,missforest,systolic_bp,nrmse,1.0484741174539083,
MAR,0.1,4,missforest,systolic_bp,rmse,22.485394289650692,
MAR,0.1,5,missforest,age,nrmse,0.860054089303596,
MAR,0.1,5,missforest,age,rmse,14.724340162039896,
MAR,0.1,5,missforest,bmi,nrmse,0.9516344738837855,
MAR,0.1,5,missforest,bmi,rmse,9.102205966936964,
MAR,0.1,5,missforest,income_ratio,nrmse,0.958743447498692,
MAR,0.1,5,missforest,income_ratio,rmse,1.4599840987481454,
MAR,0.1,5,missforest,sex,pfc,0.42045454545454547,
MAR,0.1,5,missforest,smoking_status,pfc,0.45132743362831856,
MAR,0.1,5,missforest,systolic_bp,nrmse,0.9409535954770056,
MAR,0.1,5,missforest,systolic_bp,rmse,20.446145596344454,
MAR,0.1,6,missforest,age,nrmse,0.9083596350532044,
MAR,0.1,6,missforest,age,rmse,14.523735936940222,
MAR,0.1,6,missforest,bmi,nrmse,0.9990305258827141,
MAR,0.1,6,missforest,bmi,rmse,10.096759280572648,
MAR,0.1,6,missforest,income_ratio,nrmse,0.988377687272218,
MAR,0.1,6,missforest,income_ratio,rmse,1.4867498615759176,
MAR,0.1,6,missforest,sex,pfc,0.40229885057471265,
MAR,0.1,6,missforest,smoking_status,pfc,0.36893203883495146,
MAR,0.1,6,missforest,systolic_bp,nrmse,0.9139977742980726,
MAR,0.1,6,missforest,systolic_bp,rmse,19.808201658179904,
MAR,0.1,7,missforest,age,nrmse,0.834047701530833,
MAR,0.1,7,missforest,age,rmse,13.583476864105362,
MAR,0.1,7,missforest,bmi,nrmse,1.005570490556568,
MAR,0.1,7,missforest,bmi,rmse,9.10983988814568,
MAR,0.1,7,missforest,income_ratio,nrmse,0.964949691077451,
MAR,0.1,7,missforest,income_ratio,rmse,1.3548700418698114,
MAR,0.1,7,missforest,sex,pfc,0.4845360824742268,
MAR,0.1,7,missforest,smoking_status,pfc,0.4411764705882353,
MAR,0.1,7,missforest,systolic_bp,nrmse,0.8107821676506279,
MAR,0.1,7,missforest,systolic_bp,rmse,15.327284653268578,
MAR,0.1,8,missforest,age,nrmse,0.9353334798364538,
MAR,0.1,8,missforest,age,rmse,13.404201358965349,
MAR,0.1,8,missforest,bmi,nrmse,1.0751221778483973,
MAR,0.1,8,missforest,bmi,rmse,10.621261974305622,
MAR,0.1,8,missforest,income_ratio,nrmse,1.0444860399411668,
MAR,0.1,8,missforest,income_ratio,rmse,1.5532307003893504,
MAR,0.1,8,missforest,sex,pfc,0.45045045045045046,
MAR,0.1,8,missforest,smoking_status,pfc,0.5148514851485149,
MAR,0.1,8,missforest,systolic_bp,nrmse,0.9048249242400742,
